filepath,label,class_name,filename
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_43.png,2,class 3,BR_13_14_77_4_2021121608.npy_43.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_100.png,1,class 2,BR_13_14_35_2_2021123007.npy_100.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_16_1_2022033108.npy_106.png,0,class 1,BR_13_14_16_1_2022033108.npy_106.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_126.png,2,class 3,BR_13_14_78_4_2021121708.npy_126.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_120.png,1,class 2,BR_13_14_32_2_2021122907.npy_120.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_127.png,1,class 2,BR_13_14_35_2_2021123007.npy_127.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_19.png,1,class 2,BR_13_14_36_2_2021123008.npy_19.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_50.png,2,class 3,BR_13_14_78_4_2021121708.npy_50.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_105.png,2,class 3,BR_13_14_77_4_2021121608.npy_105.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_10.png,0,class 1,BR_13_14_02_1_2022011008.npy_10.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_100.png,0,class 1,BR_13_14_22_1_2022040209.npy_100.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_118.png,1,class 2,BR_13_14_33_2_2021122908.npy_118.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_79.png,1,class 2,BR_13_14_36_2_2021123008.npy_79.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_22.png,2,class 3,BR_13_14_78_4_2021121708.npy_22.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_144.png,1,class 2,BR_13_14_36_2_2021123008.npy_144.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_35.png,1,class 2,BR_13_14_36_2_2021123008.npy_35.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_20_1_2022040109.npy_81.png,0,class 1,BR_13_14_20_1_2022040109.npy_81.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_81_4_2021122008.npy_102.png,2,class 3,BR_13_14_81_4_2021122008.npy_102.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_50.png,1,class 2,BR_13_14_36_2_2021123008.npy_50.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_15_1_2022033107.npy_127.png,0,class 1,BR_13_14_15_1_2022033107.npy_127.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_76.png,0,class 1,BR_13_14_05_1_2022011207.npy_76.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_73.png,1,class 2,BR_13_14_36_2_2021123008.npy_73.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_3.png,2,class 3,BR_13_14_77_4_2021121608.npy_3.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_129.png,1,class 2,BR_13_14_35_2_2021123007.npy_129.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_130.png,0,class 1,BR_13_14_07_1_2022011209.npy_130.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_81.png,0,class 1,BR_13_14_22_1_2022040209.npy_81.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_76.png,1,class 2,BR_13_14_36_2_2021123008.npy_76.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_11.png,1,class 2,BR_13_14_38_2_22041908_1.npy_11.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_82.png,0,class 1,BR_13_14_04_1_2022011108.npy_82.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_42.png,1,class 2,BR_13_14_36_2_2021123008.npy_42.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_100.png,1,class 2,BR_13_14_32_2_2021122907.npy_100.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_132.png,1,class 2,BR_13_14_35_2_2021123007.npy_132.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_125.png,0,class 1,BR_13_14_02_1_2022011008.npy_125.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_73.png,1,class 2,BR_13_14_38_2_22041908_1.npy_73.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_135.png,2,class 3,BR_13_14_78_4_2021121708.npy_135.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_52.png,0,class 1,BR_13_14_09_1_2022032907.npy_52.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_40.png,1,class 2,BR_13_14_36_2_2021123008.npy_40.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_138.png,1,class 2,BR_13_14_32_2_2021122907.npy_138.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_99.png,0,class 1,BR_13_14_02_1_2022011008.npy_99.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_143.png,0,class 1,BR_13_14_11_1_2022032909.npy_143.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_43.png,0,class 1,BR_13_14_07_1_2022011209.npy_43.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_110.png,1,class 2,BR_13_14_35_2_2021123007.npy_110.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_20.png,1,class 2,BR_13_14_32_2_2021122907.npy_20.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_124.png,1,class 2,BR_13_14_32_2_2021122907.npy_124.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_46.png,0,class 1,BR_13_14_19_1_2022040108.npy_46.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_39.png,1,class 2,BR_13_14_36_2_2021123008.npy_39.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_10.png,1,class 2,BR_13_14_35_2_2021123007.npy_10.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_122.png,2,class 3,BR_13_14_78_4_2021121708.npy_122.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_81.png,0,class 1,BR_13_14_06_1_2022011208.npy_81.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_08_1_2022032906.npy_98.png,0,class 1,BR_13_14_08_1_2022032906.npy_98.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_119.png,1,class 2,BR_13_14_33_2_2021122908.npy_119.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_34.png,0,class 1,BR_13_14_06_1_2022011208.npy_34.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_25.png,1,class 2,BR_13_14_32_2_2021122907.npy_25.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_140.png,1,class 2,BR_13_14_35_2_2021123007.npy_140.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_102.png,2,class 3,BR_13_14_77_4_2021121608.npy_102.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_21.png,1,class 2,BR_13_14_38_2_22041908_1.npy_21.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_133.png,0,class 1,BR_13_14_06_1_2022011208.npy_133.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_140.png,2,class 3,BR_13_14_77_4_2021121608.npy_140.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_34.png,2,class 3,BR_13_14_78_4_2021121708.npy_34.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_70.png,1,class 2,BR_13_14_33_2_2021122908.npy_70.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_64.png,1,class 2,BR_13_14_32_2_2021122907.npy_64.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_52.png,0,class 1,BR_13_14_22_1_2022040209.npy_52.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_111.png,1,class 2,BR_13_14_32_2_2021122907.npy_111.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_101.png,1,class 2,BR_13_14_32_2_2021122907.npy_101.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_47.png,1,class 2,BR_13_14_38_2_22041908_1.npy_47.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_10.png,1,class 2,BR_13_14_38_2_22041908_1.npy_10.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_117.png,0,class 1,BR_13_14_06_1_2022011208.npy_117.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_14.png,2,class 3,BR_13_14_77_4_2021121608.npy_14.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_99.png,1,class 2,BR_13_14_36_2_2021123008.npy_99.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_29.png,2,class 3,BR_13_14_78_4_2021121708.npy_29.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_66.png,2,class 3,BR_13_14_78_4_2021121708.npy_66.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_140.png,2,class 3,BR_13_14_78_4_2021121708.npy_140.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_134.png,0,class 1,BR_13_14_05_1_2022011207.npy_134.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_7.png,0,class 1,BR_13_14_04_1_2022011108.npy_7.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_88.png,0,class 1,BR_13_14_07_1_2022011209.npy_88.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_39.png,2,class 3,BR_13_14_77_4_2021121608.npy_39.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_139.png,1,class 2,BR_13_14_33_2_2021122908.npy_139.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_76.png,0,class 1,BR_13_14_02_1_2022011008.npy_76.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_111.png,1,class 2,BR_13_14_36_2_2021123008.npy_111.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_21.png,0,class 1,BR_13_14_03_1_2022011107.npy_21.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_59.png,1,class 2,BR_13_14_32_2_2021122907.npy_59.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_15_1_2022033107.npy_130.png,0,class 1,BR_13_14_15_1_2022033107.npy_130.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_08_1_2022032906.npy_95.png,0,class 1,BR_13_14_08_1_2022032906.npy_95.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_37.png,2,class 3,BR_13_14_78_4_2021121708.npy_37.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_138.png,0,class 1,BR_13_14_17_1_2022040106.npy_138.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_84.png,2,class 3,BR_13_14_77_4_2021121608.npy_84.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_145.png,0,class 1,BR_13_14_06_1_2022011208.npy_145.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_143.png,0,class 1,BR_13_14_01_1_2022011007.npy_143.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_08_1_2022032906.npy_38.png,0,class 1,BR_13_14_08_1_2022032906.npy_38.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_39.png,1,class 2,BR_13_14_33_2_2021122908.npy_39.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_117.png,0,class 1,BR_13_14_09_1_2022032907.npy_117.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_63.png,2,class 3,BR_13_14_78_4_2021121708.npy_63.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_15_1_2022033107.npy_47.png,0,class 1,BR_13_14_15_1_2022033107.npy_47.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_102.png,2,class 3,BR_13_14_78_4_2021121708.npy_102.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_72.png,2,class 3,BR_13_14_78_4_2021121708.npy_72.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_12.png,0,class 1,BR_13_14_13_1_2022033008.npy_12.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_16_1_2022033108.npy_19.png,0,class 1,BR_13_14_16_1_2022033108.npy_19.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_14_1_2022033106.npy_99.png,0,class 1,BR_13_14_14_1_2022033106.npy_99.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_32.png,1,class 2,BR_13_14_36_2_2021123008.npy_32.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_20.png,1,class 2,BR_13_14_36_2_2021123008.npy_20.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_22.png,1,class 2,BR_13_14_35_2_2021123007.npy_22.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_129.png,2,class 3,BR_13_14_77_4_2021121608.npy_129.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_69.png,1,class 2,BR_13_14_38_2_22041908_1.npy_69.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_49.png,2,class 3,BR_13_14_78_4_2021121708.npy_49.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_123.png,1,class 2,BR_13_14_36_2_2021123008.npy_123.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_63.png,1,class 2,BR_13_14_35_2_2021123007.npy_63.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_24.png,2,class 3,BR_13_14_78_4_2021121708.npy_24.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_76.png,0,class 1,BR_13_14_04_1_2022011108.npy_76.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_47.png,1,class 2,BR_13_14_33_2_2021122908.npy_47.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_08_1_2022032906.npy_16.png,0,class 1,BR_13_14_08_1_2022032906.npy_16.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_127.png,1,class 2,BR_13_14_32_2_2021122907.npy_127.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_53.png,1,class 2,BR_13_14_38_2_22041908_1.npy_53.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_74.png,0,class 1,BR_13_14_02_1_2022011008.npy_74.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_8.png,0,class 1,BR_13_14_05_1_2022011207.npy_8.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_49.png,1,class 2,BR_13_14_38_2_22041908_1.npy_49.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_61.png,0,class 1,BR_13_14_04_1_2022011108.npy_61.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_35.png,0,class 1,BR_13_14_02_1_2022011008.npy_35.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_132.png,0,class 1,BR_13_14_01_1_2022011007.npy_132.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_28.png,1,class 2,BR_13_14_38_2_22041908_1.npy_28.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_126.png,2,class 3,BR_13_14_77_4_2021121608.npy_126.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_21_1_2022040208.npy_99.png,0,class 1,BR_13_14_21_1_2022040208.npy_99.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_102.png,1,class 2,BR_13_14_35_2_2021123007.npy_102.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_38.png,0,class 1,BR_13_14_13_1_2022033008.npy_38.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_29.png,0,class 1,BR_13_14_13_1_2022033008.npy_29.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_147.png,1,class 2,BR_13_14_33_2_2021122908.npy_147.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_34.png,1,class 2,BR_13_14_36_2_2021123008.npy_34.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_83.png,1,class 2,BR_13_14_32_2_2021122907.npy_83.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_82.png,1,class 2,BR_13_14_33_2_2021122908.npy_82.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_4.png,2,class 3,BR_13_14_78_4_2021121708.npy_4.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_26.png,1,class 2,BR_13_14_33_2_2021122908.npy_26.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_73.png,0,class 1,BR_13_14_05_1_2022011207.npy_73.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_35.png,0,class 1,BR_13_14_11_1_2022032909.npy_35.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_33.png,1,class 2,BR_13_14_35_2_2021123007.npy_33.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_111.png,1,class 2,BR_13_14_33_2_2021122908.npy_111.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_76_4_2021121607.npy_60.png,2,class 3,BR_13_14_76_4_2021121607.npy_60.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_146.png,1,class 2,BR_13_14_36_2_2021123008.npy_146.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_18_1_2022040107.npy_111.png,0,class 1,BR_13_14_18_1_2022040107.npy_111.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_102.png,1,class 2,BR_13_14_36_2_2021123008.npy_102.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_21.png,1,class 2,BR_13_14_35_2_2021123007.npy_21.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_39.png,2,class 3,BR_13_14_78_4_2021121708.npy_39.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_66.png,0,class 1,BR_13_14_02_1_2022011008.npy_66.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_70.png,0,class 1,BR_13_14_19_1_2022040108.npy_70.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_94.png,2,class 3,BR_13_14_78_4_2021121708.npy_94.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_131.png,1,class 2,BR_13_14_35_2_2021123007.npy_131.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_75.png,1,class 2,BR_13_14_32_2_2021122907.npy_75.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_105.png,1,class 2,BR_13_14_35_2_2021123007.npy_105.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_18_1_2022040107.npy_107.png,0,class 1,BR_13_14_18_1_2022040107.npy_107.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_23.png,2,class 3,BR_13_14_78_4_2021121708.npy_23.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_30.png,0,class 1,BR_13_14_11_1_2022032909.npy_30.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_97.png,1,class 2,BR_13_14_35_2_2021123007.npy_97.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_43.png,1,class 2,BR_13_14_38_2_22041908_1.npy_43.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_145.png,1,class 2,BR_13_14_35_2_2021123007.npy_145.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_11.png,1,class 2,BR_13_14_33_2_2021122908.npy_11.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_57.png,1,class 2,BR_13_14_38_2_22041908_1.npy_57.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_88.png,2,class 3,BR_13_14_77_4_2021121608.npy_88.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_14_1_2022033106.npy_123.png,0,class 1,BR_13_14_14_1_2022033106.npy_123.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_79.png,1,class 2,BR_13_14_38_2_22041908_1.npy_79.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_157.png,0,class 1,BR_13_14_22_1_2022040209.npy_157.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_116.png,0,class 1,BR_13_14_01_1_2022011007.npy_116.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_25.png,2,class 3,BR_13_14_78_4_2021121708.npy_25.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_130.png,1,class 2,BR_13_14_32_2_2021122907.npy_130.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_24.png,1,class 2,BR_13_14_33_2_2021122908.npy_24.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_136.png,2,class 3,BR_13_14_77_4_2021121608.npy_136.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_9.png,2,class 3,BR_13_14_78_4_2021121708.npy_9.png
